tank_id	time	pH	temp	quantity_liters
4	2025-01-09 18:00:00	3.91	25.52	335
43	2025-01-11 01:00:00	3.65	24.05	882
75	2025-01-05 01:00:00	3.78	25.42	502
96	2025-01-10 22:00:00	3.42	25.4	227
65	2025-01-11 00:00:00	3.03	23.11	996
23	2025-01-11 05:00:00	3.76	26.52	414
87	2025-01-04 09:00:00	3.7	25.34	690
72	2025-01-06 22:00:00	3.48	23.8	938
79	2025-01-01 01:00:00	3.71	22.8	742
45	2025-01-07 16:00:00	3.57	23.07	947
69	2025-01-03 18:00:00	3.08	25.22	702
25	2025-01-01 03:00:00	3.58	25.44	744
2	2025-01-06 16:00:00	3.47	23.54	902
68	2025-01-05 17:00:00	3.71	24.09	589
15	2025-01-04 22:00:00	3.88	23.43	559
57	2025-01-06 15:00:00	3.28	22.85	838
31	2025-01-11 09:00:00	3.6	24.56	763
39	2025-01-10 04:00:00	3.31	25.94	284
72	2025-01-03 02:00:00	3.48	25.83	833
54	2025-01-07 11:00:00	3.39	25.44	674
48	2025-01-02 02:00:00	3.58	24.81	
15	2025-01-03 05:00:00	3.93	22.13	
19	2025-01-05 08:00:00	3.15	22.99	547
90	2025-01-07 01:00:00	3.82	23.8	
24	2025-01-09 16:00:00	3.32	22.37	438
25	2025-01-06 00:00:00	3.22	25.51	934
17	2025-01-03 06:00:00	3.05	27.19	213
44	2025-01-09 12:00:00	3.23	27.29	852
67	2025-01-08 11:00:00	3.97	26.04	825
64	2025-01-09 10:00:00	3.95	27.92	551
79	2025-01-05 08:00:00	3.35	23.84	253
14	2025-01-08 05:00:00	3.69	25.21	613
75	2025-01-02 21:00:00	3.22	24.45	
57	2025-01-02 05:00:00	3.16	23.87	958
54	2025-01-11 03:00:00	3.26	22.28	535
38	2025-01-07 05:00:00	3.17	25.87	321
26	2025-01-04 03:00:00	3.12	26.39	876
10	2025-01-04 06:00:00	3.0	27.37	746
41	2025-01-07 13:00:00	3.78	27.01	636
32	2025-01-05 12:00:00	3.32	27.45	285
88	2025-01-03 11:00:00	3.21	26.96	959
82	2025-01-06 12:00:00	3.07	27.71	221
87	2025-01-07 14:00:00	3.88	27.14	741
24	2025-01-06 13:00:00	3.83	26.04	
99	2025-01-08 02:00:00	3.48	23.94	884
96	2025-01-04 03:00:00	3.83	24.95	674
78	2025-01-05 08:00:00	3.27	23.9	456
13	2025-01-01 20:00:00	3.51	26.09	239
86	2025-01-10 17:00:00	3.37	26.35	374
61	2025-01-05 14:00:00	3.3	23.16	863
56	2025-01-05 04:00:00	3.7	23.27	464
76	2025-01-03 14:00:00	3.76	23.48	799
35	2025-01-07 00:00:00	3.64	25.89	
21	2025-01-02 11:00:00	3.25	26.79	758
32	2025-01-10 17:00:00	3.19	26.59	995
62	2025-01-02 12:00:00	3.37	26.11	305
85	2025-01-02 20:00:00	3.49	27.02	524
55	2025-01-01 06:00:00	3.93	26.54	821
66	2025-01-03 19:00:00	3.76	27.44	271
99	2025-01-01 02:00:00	3.17	25.22	776
88	2025-01-02 18:00:00	3.67	27.92	841
63	2025-01-03 02:00:00	3.84	27.7	689
90	2025-01-10 00:00:00	3.42	22.68	280
87	2025-01-11 13:00:00	3.4	25.6	920
40	2025-01-01 18:00:00	3.97	22.17	543
44	2025-01-11 03:00:00	3.75	27.47	704
50	2025-01-02 21:00:00	3.62	26.54	366
25	2025-01-06 20:00:00	3.67	24.45	671
39	2025-01-09 08:00:00	3.43	25.34	955
91	2025-01-02 08:00:00	3.23	26.63	
34	2025-01-07 09:00:00	3.93	22.05	827
11	2025-01-06 17:00:00	3.54	22.7	358
9	2025-01-03 02:00:00	3.82	22.75	667
14	2025-01-03 18:00:00	3.01	25.75	425
34	2025-01-03 22:00:00	3.51	27.79	968
29	2025-01-10 10:00:00	3.24	24.69	317
95	2025-01-03 02:00:00	3.24	25.93	304
93	2025-01-08 07:00:00	3.29	24.8	541
81	2025-01-02 23:00:00	3.73	26.83	708
31	2025-01-04 08:00:00	3.82	27.69	963
44	2025-01-10 03:00:00	3.9	22.49	294
11	2025-01-08 03:00:00	3.6	23.58	754
80	2025-01-04 06:00:00	3.9	26.18	919
99	2025-01-11 12:00:00	3.98	26.61	
80	2025-01-01 22:00:00	3.23	25.77	
77	2025-01-05 21:00:00	3.22	27.32	330
60	2025-01-08 21:00:00	3.02	25.84	756
94	2025-01-08 22:00:00	3.65	25.6	439
51	2025-01-09 03:00:00	3.05	27.99	770
89	2025-01-02 07:00:00	3.41	23.52	202
18	2025-01-05 08:00:00	3.61	26.63	265
87	2025-01-02 09:00:00	3.0	26.41	657
4	2025-01-04 08:00:00	3.38	25.34	932
5	2025-01-11 00:00:00	3.15	25.93	371
55	2025-01-06 12:00:00	3.55	26.84	292
19	2025-01-01 05:00:00	3.74	27.85	410
85	2025-01-08 04:00:00	3.77	23.73	
76	2025-01-09 08:00:00	3.79	24.92	294
81	2025-01-04 17:00:00	3.76	24.91	690
51	2025-01-09 02:00:00	3.47	23.44	688
61	2025-01-11 18:00:00	3.11	24.07	354
50	2025-01-09 08:00:00	3.89	22.45	534
32	2025-01-08 09:00:00	3.31	26.99	246
82	2025-01-05 09:00:00	3.12	27.44	819
73	2025-01-06 14:00:00	3.54	26.1	201
56	2025-01-01 09:00:00	3.39	26.7	210
38	2025-01-07 17:00:00	3.39	24.0	341
27	2025-01-05 11:00:00	3.77	25.83	441
93	2025-01-04 18:00:00	3.65	26.72	228
39	2025-01-10 10:00:00	3.99	26.03	336
27	2025-01-07 20:00:00	3.9	27.01	396
80	2025-01-04 01:00:00	3.92	26.92	
45	2025-01-04 08:00:00	3.04	24.73	737
81	2025-01-01 05:00:00	3.29	27.76	680
61	2025-01-07 08:00:00	3.86	24.67	798
67	2025-01-04 12:00:00	3.79	26.71	990
25	2025-01-10 23:00:00	3.55	23.85	516
45	2025-01-05 10:00:00	3.84	24.16	632
12	2025-01-03 02:00:00	3.91	27.3	736
44	2025-01-06 05:00:00	3.36	23.79	422
19	2025-01-03 14:00:00	3.32	27.86	632
45	2025-01-09 11:00:00	3.86	24.01	426
11	2025-01-02 14:00:00	3.73	24.5	307
58	2025-01-04 10:00:00	3.3	25.21	413
99	2025-01-01 13:00:00	3.44	23.95	267
33	2025-01-07 13:00:00	3.88	27.83	667
11	2025-01-07 11:00:00	3.65	23.9	370
7	2025-01-09 01:00:00	3.25	26.4	432
36	2025-01-09 04:00:00	3.37	22.27	217
74	2025-01-10 07:00:00	3.74	26.87	832
83	2025-01-01 08:00:00	3.01	22.98	787
5	2025-01-01 19:00:00	3.87	23.1	903
8	2025-01-10 22:00:00	3.89	23.45	422
16	2025-01-07 19:00:00	3.7	24.86	393
18	2025-01-09 04:00:00	3.81	22.99	375
54	2025-01-03 08:00:00	3.65	23.18	548
66	2025-01-11 12:00:00	3.21	22.76	923
7	2025-01-03 01:00:00	3.53	23.91	720
79	2025-01-07 21:00:00	3.33	26.29	906
55	2025-01-06 08:00:00	3.06	25.19	441
37	2025-01-08 03:00:00	3.7	25.29	794
76	2025-01-11 22:00:00	3.35	22.89	418
9	2025-01-04 23:00:00	3.44	25.25	991
10	2025-01-01 16:00:00	3.17	22.89	297
43	2025-01-03 16:00:00	3.53	22.53	944
59	2025-01-01 06:00:00	3.37	24.77	375
99	2025-01-04 14:00:00	3.62	26.09	346
56	2025-01-07 23:00:00	3.99	22.76	593
5	2025-01-04 13:00:00	3.08	25.36	753
41	2025-01-09 10:00:00	3.71	27.83	990
81	2025-01-11 03:00:00	3.34	23.2	314
83	2025-01-09 07:00:00	3.13	25.72	391
52	2025-01-09 16:00:00	3.13	25.37	938
36	2025-01-11 19:00:00	3.4	23.19	725
18	2025-01-10 07:00:00	3.7	22.23	
67	2025-01-11 02:00:00	3.57	25.24	205
3	2025-01-08 22:00:00	3.35	26.78	313
16	2025-01-02 01:00:00	3.81	26.97	298
33	2025-01-06 21:00:00	3.44	27.07	619
49	2025-01-02 04:00:00	3.3	22.74	895
29	2025-01-07 07:00:00	3.47	26.98	841
59	2025-01-07 02:00:00	3.03	27.38	392
34	2025-01-04 02:00:00	3.74	26.06	808
83	2025-01-07 03:00:00	3.07	27.81	275
40	2025-01-07 02:00:00	3.26	27.25	844
65	2025-01-11 19:00:00	3.66	27.44	377
62	2025-01-05 09:00:00	3.91	27.5	304
69	2025-01-03 21:00:00	3.72	26.97	317
52	2025-01-10 02:00:00	3.18	24.38	475
11	2025-01-08 18:00:00	3.99	22.22	296
69	2025-01-06 05:00:00	3.06	24.67	954
86	2025-01-04 02:00:00	3.8	26.2	810
71	2025-01-03 09:00:00	3.31	27.73	367
32	2025-01-08 21:00:00	3.02	23.78	518
82	2025-01-09 00:00:00	3.39	26.97	539
28	2025-01-01 15:00:00	3.96	27.46	204
27	2025-01-02 00:00:00	3.66	25.23	866
95	2025-01-08 16:00:00	3.78	25.33	
75	2025-01-08 16:00:00	3.33	26.22	711
84	2025-01-10 17:00:00	3.75	23.55	280
100	2025-01-09 15:00:00	3.67	27.0	771
75	2025-01-11 10:00:00	3.17	26.17	378
23	2025-01-09 17:00:00	3.02	23.64	627
94	2025-01-11 09:00:00	3.45	25.77	488
62	2025-01-09 23:00:00	3.61	22.89	944
27	2025-01-11 02:00:00	3.5	22.68	692
69	2025-01-09 13:00:00	3.65	27.05	787
62	2025-01-03 12:00:00	3.24	23.33	423
93	2025-01-02 17:00:00	3.24	22.71	710
77	2025-01-04 07:00:00	3.69	26.56	426
98	2025-01-11 06:00:00	3.65	24.78	202
47	2025-01-03 07:00:00	3.91	25.35	965
39	2025-01-11 22:00:00	3.14	23.9	788
10	2025-01-02 10:00:00	3.82	26.63	616
86	2025-01-08 05:00:00	3.84	22.87	909
39	2025-01-04 13:00:00	3.18	22.7	410
54	2025-01-05 16:00:00	3.63	22.86	240
96	2025-01-06 04:00:00	3.74	27.75	
19	2025-01-03 06:00:00	3.2	27.21	570
54	2025-01-09 20:00:00	3.72	26.54	284
70	2025-01-05 20:00:00	3.18	27.73	666
4	2025-01-11 22:00:00	3.19	24.18	716
76	2025-01-10 15:00:00	3.2	24.67	
30	2025-01-06 04:00:00	3.78	23.46	390
43	2025-01-06 17:00:00	3.95	27.45	644
35	2025-01-07 04:00:00	3.65	23.72	400
6	2025-01-03 15:00:00	3.91	25.82	762
41	2025-01-03 18:00:00	3.41	23.36	216
40	2025-01-04 13:00:00	3.66	27.92	672
9	2025-01-07 06:00:00	3.01	22.17	
42	2025-01-11 00:00:00	3.67	22.2	658
20	2025-01-01 11:00:00	3.19	27.09	
79	2025-01-07 11:00:00	3.65	26.56	630
95	2025-01-03 16:00:00	3.03	22.83	864
95	2025-01-07 04:00:00	3.4	23.26	373
54	2025-01-02 21:00:00	3.3	22.81	782
10	2025-01-05 01:00:00	3.88	23.42	319
40	2025-01-11 01:00:00	3.81	23.25	919
97	2025-01-01 22:00:00	3.58	27.69	381
41	2025-01-01 18:00:00	3.81	24.59	344
77	2025-01-06 06:00:00	3.41	25.41	
83	2025-01-09 10:00:00	3.75	27.24	681
24	2025-01-11 04:00:00	3.24	24.39	619
36	2025-01-10 22:00:00	3.77	24.27	353
97	2025-01-03 11:00:00	3.37	25.49	803
88	2025-01-10 02:00:00	3.01	23.78	409
17	2025-01-07 01:00:00	3.98	24.72	409
37	2025-01-01 23:00:00	3.07	26.62	644
4	2025-01-02 11:00:00	3.34	27.19	611
71	2025-01-02 19:00:00	3.71	27.46	612
44	2025-01-03 15:00:00	3.66	27.49	343
60	2025-01-10 18:00:00	3.06	26.09	576
95	2025-01-09 15:00:00	3.81	24.79	238
15	2025-01-11 07:00:00	3.1	22.2	225
39	2025-01-01 07:00:00	3.05	22.11	760
64	2025-01-10 16:00:00	3.85	23.57	966
22	2025-01-11 02:00:00	3.91	22.61	339
55	2025-01-07 08:00:00	3.86	26.43	
45	2025-01-04 00:00:00	3.26	23.58	400
32	2025-01-07 02:00:00	3.52	27.52	579
90	2025-01-04 19:00:00	3.58	23.48	936
54	2025-01-11 02:00:00	3.43	25.47	663
83	2025-01-07 23:00:00	3.14	22.08	567
93	2025-01-03 06:00:00	3.12	27.22	582
76	2025-01-03 17:00:00	3.31	24.46	836
29	2025-01-10 21:00:00	3.6	23.22	408
44	2025-01-10 18:00:00	3.66	24.68	979
19	2025-01-02 01:00:00	3.48	26.27	298
75	2025-01-06 18:00:00	3.15	22.88	286
66	2025-01-06 19:00:00	3.05	24.53	351
67	2025-01-02 22:00:00	3.6	27.77	443
95	2025-01-03 19:00:00	3.89	22.55	908
83	2025-01-05 04:00:00	3.92	22.0	593
23	2025-01-09 21:00:00	3.97	22.11	913
42	2025-01-03 06:00:00	3.73	24.8	991
50	2025-01-03 11:00:00	3.59	24.59	398
41	2025-01-09 01:00:00	3.79	23.76	760
9	2025-01-04 23:00:00	3.84	22.88	
57	2025-01-10 06:00:00	3.81	24.58	844
90	2025-01-03 09:00:00	3.33	23.18	
94	2025-01-10 07:00:00	3.04	27.01	570
92	2025-01-07 22:00:00	3.65	25.06	730
30	2025-01-02 14:00:00	3.02	22.46	446
91	2025-01-10 04:00:00	3.69	26.47	692
75	2025-01-11 23:00:00	3.66	23.14	275
22	2025-01-01 07:00:00	3.21	22.03	470
67	2025-01-08 05:00:00	3.93	26.53	689
41	2025-01-02 22:00:00	3.01	22.16	419
43	2025-01-09 19:00:00	3.09	24.73	420
83	2025-01-07 07:00:00	3.5	26.75	217
22	2025-01-11 13:00:00	3.89	26.52	267
93	2025-01-10 20:00:00	3.35	24.76	433
43	2025-01-01 09:00:00	3.58	27.88	507
92	2025-01-07 22:00:00	3.17	27.59	460
30	2025-01-02 11:00:00	3.1	23.44	321
98	2025-01-09 20:00:00	3.73	23.56	269
95	2025-01-11 07:00:00	3.82	24.97	597
6	2025-01-04 21:00:00	3.99	25.54	
67	2025-01-05 15:00:00	3.3	24.11	506
57	2025-01-08 17:00:00	3.29	24.23	781
41	2025-01-01 12:00:00	3.15	24.99	384
26	2025-01-01 16:00:00	3.53	23.85	947
85	2025-01-10 19:00:00	3.48	24.67	
4	2025-01-03 00:00:00	3.13	24.01	571
95	2025-01-03 12:00:00	3.67	27.92	481
27	2025-01-04 10:00:00	3.69	26.09	747
70	2025-01-03 15:00:00	3.63	24.91	518
40	2025-01-03 16:00:00	3.02	24.3	802
23	2025-01-03 02:00:00	3.8	27.89	245
61	2025-01-07 10:00:00	3.86	26.05	590
63	2025-01-04 16:00:00	3.92	24.81	
82	2025-01-10 19:00:00	3.16	22.38	240
13	2025-01-08 05:00:00	3.64	26.07	288
49	2025-01-10 07:00:00	3.67	27.55	591
48	2025-01-03 14:00:00	3.47	24.19	711
53	2025-01-04 18:00:00	3.04	27.96	598
22	2025-01-02 07:00:00	3.91	24.43	416
76	2025-01-02 10:00:00	3.69	25.32	444
76	2025-01-08 21:00:00	3.68	23.15	654
84	2025-01-04 00:00:00	3.85	26.67	406
16	2025-01-10 12:00:00	3.65	23.47	
65	2025-01-05 13:00:00	3.55	24.53	
75	2025-01-02 09:00:00	3.94	27.39	906
33	2025-01-10 23:00:00	3.43	24.29	872
31	2025-01-04 14:00:00	3.33	22.98	
1	2025-01-08 23:00:00	3.76	23.08	356
57	2025-01-04 12:00:00	3.28	25.3	676
52	2025-01-08 02:00:00	3.4	22.13	882
20	2025-01-07 01:00:00	3.32	23.07	726
94	2025-01-05 19:00:00	3.49	24.53	750
52	2025-01-02 23:00:00	3.95	27.93	293
99	2025-01-09 08:00:00	3.29	24.4	343
85	2025-01-01 17:00:00	3.06	22.72	496
92	2025-01-05 18:00:00	3.45	23.87	412
53	2025-01-02 13:00:00	3.96	26.19	713
2	2025-01-05 07:00:00	3.61	24.95	495
15	2025-01-08 18:00:00	3.27	27.04	839
36	2025-01-11 10:00:00	3.44	22.6	321
1	2025-01-01 21:00:00	3.73	22.35	919
38	2025-01-03 14:00:00	3.76	22.84	590
10	2025-01-04 10:00:00	3.18	25.28	912
87	2025-01-08 08:00:00	3.98	26.34	511
84	2025-01-07 12:00:00	3.63	26.41	678
80	2025-01-02 07:00:00	3.68	27.81	211
27	2025-01-07 19:00:00	3.17	22.16	886
9	2025-01-08 09:00:00	3.15	23.78	554
66	2025-01-07 14:00:00	3.72	23.9	593
73	2025-01-06 15:00:00	3.99	24.32	719
66	2025-01-01 21:00:00	3.34	25.64	446
18	2025-01-01 03:00:00	3.44	22.7	702
29	2025-01-03 10:00:00	3.85	27.94	838
72	2025-01-09 06:00:00	3.6	26.64	844
3	2025-01-09 10:00:00	3.96	22.16	972
28	2025-01-10 15:00:00	3.65	22.39	587
90	2025-01-04 21:00:00	3.22	24.83	787
85	2025-01-10 06:00:00	3.87	22.23	948
95	2025-01-03 20:00:00	3.17	22.41	868
5	2025-01-03 08:00:00	3.34	26.61	239
50	2025-01-07 11:00:00	3.95	27.69	
11	2025-01-04 10:00:00	3.12	23.11	453
19	2025-01-10 05:00:00	3.25	27.34	501
9	2025-01-09 23:00:00	3.93	25.14	898
19	2025-01-04 04:00:00	3.1	22.28	203
90	2025-01-09 13:00:00	3.87	24.33	518
33	2025-01-05 05:00:00	3.72	27.88	769
89	2025-01-09 13:00:00	3.95	25.08	749
43	2025-01-04 06:00:00	3.11	25.93	456
66	2025-01-10 20:00:00	3.21	26.37	
42	2025-01-09 11:00:00	3.86	27.03	396
46	2025-01-06 22:00:00	3.23	25.73	574
55	2025-01-04 16:00:00	3.14	24.61	609
42	2025-01-02 06:00:00	3.76	26.3	854
66	2025-01-06 02:00:00	3.38	26.82	706
58	2025-01-04 07:00:00	3.54	24.3	
32	2025-01-01 22:00:00	3.21	26.31	476
28	2025-01-02 01:00:00	3.51	23.22	206
41	2025-01-11 04:00:00	3.24	23.37	880
83	2025-01-08 21:00:00	3.13	27.04	899
89	2025-01-02 07:00:00	3.75	27.23	707
43	2025-01-08 17:00:00	4.0	26.3	596
6	2025-01-01 12:00:00	3.3	22.19	684
18	2025-01-11 09:00:00	3.46	22.87	
24	2025-01-05 05:00:00	3.37	23.25	496
38	2025-01-01 19:00:00	3.07	25.31	462
90	2025-01-04 17:00:00	3.24	23.19	330
47	2025-01-08 22:00:00	3.27	22.79	530
57	2025-01-11 08:00:00	3.08	24.99	868
39	2025-01-06 12:00:00	3.26	24.23	228
78	2025-01-02 11:00:00	3.77	26.41	680
2	2025-01-09 20:00:00	3.48	25.65	544
80	2025-01-02 19:00:00	3.09	24.3	290
48	2025-01-03 11:00:00	3.94	22.44	246
9	2025-01-07 06:00:00	3.87	26.82	617
50	2025-01-10 23:00:00	3.02	23.3	245
5	2025-01-02 23:00:00	3.51	26.27	360
24	2025-01-08 23:00:00	3.73	22.15	445
97	2025-01-01 14:00:00	3.92	22.13	591
4	2025-01-03 16:00:00	3.89	26.44	700
98	2025-01-11 14:00:00	3.37	27.53	399
34	2025-01-06 05:00:00	3.82	27.85	604
30	2025-01-03 14:00:00	3.61	23.97	217
12	2025-01-09 23:00:00	3.95	27.06	495
26	2025-01-06 21:00:00	3.36	22.28	235
30	2025-01-10 04:00:00	3.52	26.48	
70	2025-01-05 17:00:00	3.67	26.92	408
72	2025-01-01 10:00:00	3.56	26.06	518
39	2025-01-05 14:00:00	3.48	24.91	550
37	2025-01-10 21:00:00	3.47	22.48	365
47	2025-01-02 13:00:00	3.83	27.42	511
88	2025-01-05 21:00:00	3.4	26.91	890
97	2025-01-07 01:00:00	3.71	27.52	780
75	2025-01-09 20:00:00	3.42	27.25	919
90	2025-01-04 16:00:00	3.21	27.68	370
75	2025-01-04 08:00:00	3.57	25.81	307
86	2025-01-04 14:00:00	3.15	23.24	326
25	2025-01-10 07:00:00	3.07	27.31	458
11	2025-01-02 14:00:00	3.38	27.87	993
3	2025-01-08 13:00:00	3.02	26.41	588
31	2025-01-04 19:00:00	3.96	26.35	243
43	2025-01-04 07:00:00	3.54	25.09	
68	2025-01-09 06:00:00	3.03	23.88	256
82	2025-01-10 02:00:00	3.91	26.9	495
64	2025-01-10 01:00:00	3.97	24.59	541
48	2025-01-09 09:00:00	3.17	22.25	295
70	2025-01-05 09:00:00	3.02	26.9	416
32	2025-01-10 01:00:00	3.79	24.42	332
96	2025-01-04 05:00:00	3.16	25.72	332
22	2025-01-09 06:00:00	3.64	25.05	
96	2025-01-10 21:00:00	3.13	27.87	
82	2025-01-08 20:00:00	3.86	23.82	702
3	2025-01-11 04:00:00	3.57	25.73	835
21	2025-01-08 02:00:00	3.16	26.84	728
12	2025-01-04 08:00:00	3.4	25.55	
73	2025-01-01 14:00:00	3.73	27.06	570
92	2025-01-05 21:00:00	3.37	23.16	710
90	2025-01-01 23:00:00	3.87	23.29	350
75	2025-01-06 02:00:00	3.25	27.98	640
14	2025-01-02 18:00:00	3.67	27.67	644
67	2025-01-10 04:00:00	3.51	24.14	376
94	2025-01-04 20:00:00	3.24	27.57	958
42	2025-01-02 07:00:00	3.47	27.97	267
89	2025-01-08 17:00:00	3.41	22.89	847
2	2025-01-09 19:00:00	3.75	25.78	723
1	2025-01-04 22:00:00	3.78	22.84	365
79	2025-01-03 23:00:00	3.85	26.25	304
7	2025-01-09 10:00:00	3.1	22.6	698
67	2025-01-03 20:00:00	3.87	22.98	743
6	2025-01-02 01:00:00	3.33	23.64	
28	2025-01-09 20:00:00	3.95	27.55	421
26	2025-01-05 20:00:00	3.32	23.43	849
88	2025-01-06 10:00:00	3.63	22.97	492
30	2025-01-11 20:00:00	3.55	25.49	
56	2025-01-05 08:00:00	3.64	24.1	614
7	2025-01-05 14:00:00	3.11	25.06	712
45	2025-01-05 16:00:00	3.82	25.53	
44	2025-01-08 17:00:00	3.69	26.46	636
52	2025-01-08 09:00:00	3.55	26.47	238
94	2025-01-03 11:00:00	3.87	26.09	555
85	2025-01-06 23:00:00	3.92	27.01	596
52	2025-01-10 03:00:00	3.52	22.64	882
94	2025-01-08 02:00:00	3.08	27.44	588
6	2025-01-11 17:00:00	3.06	24.39	765
2	2025-01-02 01:00:00	3.99	24.95	743
76	2025-01-02 05:00:00	3.65	26.07	449
28	2025-01-01 13:00:00	3.61	24.3	
48	2025-01-02 15:00:00	3.42	22.04	511
27	2025-01-08 02:00:00	3.39	22.91	714
69	2025-01-10 23:00:00	3.55	22.6	934
74	2025-01-08 03:00:00	3.12	27.03	823
74	2025-01-01 21:00:00	3.14	26.94	905
66	2025-01-10 21:00:00	3.48	25.54	893
33	2025-01-04 23:00:00	3.54	27.29	380
64	2025-01-09 15:00:00	3.22	26.69	990
98	2025-01-11 07:00:00	3.81	27.67	935
45	2025-01-01 21:00:00	3.25	25.94	389
57	2025-01-01 18:00:00	3.17	24.03	983
52	2025-01-02 12:00:00	3.54	22.65	264
72	2025-01-03 09:00:00	3.92	25.89	
79	2025-01-08 14:00:00	3.66	22.46	594
91	2025-01-11 07:00:00	3.87	26.12	590
9	2025-01-01 08:00:00	3.25	25.65	372
28	2025-01-10 15:00:00	3.05	27.9	597
25	2025-01-05 20:00:00	3.15	24.45	364
63	2025-01-09 21:00:00	3.1	27.47	395
50	2025-01-09 07:00:00	3.81	22.78	848
58	2025-01-07 20:00:00	3.85	22.47	373
98	2025-01-04 04:00:00	3.95	22.75	715
62	2025-01-11 14:00:00	3.23	26.13	572
12	2025-01-03 10:00:00	3.89	27.86	415
62	2025-01-05 16:00:00	3.77	22.37	292
80	2025-01-07 00:00:00	3.35	26.16	313
90	2025-01-11 00:00:00	3.19	23.77	847
82	2025-01-11 19:00:00	3.25	25.29	774
60	2025-01-04 16:00:00	3.46	26.12	481
70	2025-01-02 19:00:00	3.58	25.13	911
56	2025-01-04 12:00:00	3.39	27.43	628
79	2025-01-09 03:00:00	3.28	26.04	745
25	2025-01-06 06:00:00	3.4	25.71	402
37	2025-01-02 00:00:00	3.08	26.15	916
37	2025-01-09 09:00:00	3.28	24.93	268
32	2025-01-01 23:00:00	3.24	24.53	842
84	2025-01-10 10:00:00	3.92	23.42	421
79	2025-01-11 04:00:00	3.91	26.8	258
52	2025-01-09 18:00:00	3.49	22.62	477
68	2025-01-06 23:00:00	3.06	26.66	347
91	2025-01-03 19:00:00	3.61	27.88	339
11	2025-01-05 15:00:00	3.66	22.66	714
68	2025-01-11 22:00:00	3.92	27.68	887
91	2025-01-06 14:00:00	3.45	24.64	351
67	2025-01-09 14:00:00	3.37	22.17	
84	2025-01-11 23:00:00	3.47	27.79	431
59	2025-01-01 16:00:00	3.3	22.2	769
2	2025-01-08 03:00:00	3.6	23.76	934
45	2025-01-09 14:00:00	3.93	23.76	569
3	2025-01-03 08:00:00	3.15	22.91	615
35	2025-01-07 18:00:00	3.53	24.18	683
42	2025-01-01 04:00:00	3.62	27.64	
3	2025-01-01 18:00:00	3.54	27.37	691
16	2025-01-07 03:00:00	3.96	22.28	
34	2025-01-10 15:00:00	3.39	22.27	276
31	2025-01-09 17:00:00	3.07	25.73	450
80	2025-01-02 06:00:00	3.92	25.13	447
5	2025-01-07 12:00:00	3.28	26.35	
35	2025-01-08 19:00:00	3.07	23.74	796
65	2025-01-07 10:00:00	3.69	23.69	398
94	2025-01-08 01:00:00	3.89	24.65	
50	2025-01-10 14:00:00	3.05	22.83	689
30	2025-01-02 02:00:00	3.96	25.42	952
70	2025-01-01 15:00:00	3.07	27.67	492
90	2025-01-01 16:00:00	3.79	23.85	972
3	2025-01-09 21:00:00	3.91	26.14	932
92	2025-01-09 16:00:00	3.61	26.11	367
87	2025-01-01 19:00:00	3.29	26.6	361
19	2025-01-02 00:00:00	3.25	24.05	664
57	2025-01-01 17:00:00	3.84	23.98	228
85	2025-01-11 01:00:00	3.25	25.88	312
78	2025-01-01 21:00:00	3.43	24.07	282
70	2025-01-06 11:00:00	3.56	24.21	477
51	2025-01-01 21:00:00	3.93	26.58	889
26	2025-01-05 06:00:00	3.26	26.32	561
59	2025-01-07 09:00:00	3.96	24.7	637
2	2025-01-08 07:00:00	3.05	22.63	
56	2025-01-03 14:00:00	3.18	23.56	301
48	2025-01-07 00:00:00	3.4	23.94	846
48	2025-01-02 06:00:00	3.21	27.24	987
48	2025-01-08 23:00:00	3.8	22.59	
92	2025-01-09 20:00:00	3.86	24.21	382
10	2025-01-07 23:00:00	3.95	22.35	901
3	2025-01-11 15:00:00	3.59	26.63	601
28	2025-01-01 03:00:00	3.49	26.98	580
35	2025-01-06 17:00:00	3.63	23.11	475
5	2025-01-09 11:00:00	3.41	22.62	
66	2025-01-01 08:00:00	3.54	25.25	509
81	2025-01-11 04:00:00	3.42	22.56	369
58	2025-01-09 20:00:00	3.56	27.6	814
8	2025-01-02 01:00:00	3.15	24.34	672
13	2025-01-08 04:00:00	3.94	26.12	785
44	2025-01-05 07:00:00	3.65	24.07	339
95	2025-01-04 23:00:00	3.88	27.34	266
53	2025-01-10 22:00:00	3.58	27.39	397
28	2025-01-09 02:00:00	3.58	24.08	381
39	2025-01-06 07:00:00	3.12	22.88	472
95	2025-01-04 07:00:00	3.95	22.73	474
48	2025-01-09 18:00:00	3.67	27.18	585
52	2025-01-09 22:00:00	3.41	24.5	483
12	2025-01-06 06:00:00	3.81	23.26	834
38	2025-01-07 10:00:00	3.23	25.97	649
87	2025-01-09 09:00:00	3.65	25.68	905
90	2025-01-01 12:00:00	3.38	26.23	995
56	2025-01-08 18:00:00	3.51	26.44	396
34	2025-01-11 19:00:00	3.17	26.19	694
6	2025-01-01 19:00:00	3.05	25.82	
26	2025-01-05 14:00:00	3.0	23.16	
63	2025-01-04 09:00:00	3.31	26.64	949
52	2025-01-11 07:00:00	3.88	26.34	933
67	2025-01-01 02:00:00	3.56	24.79	316
99	2025-01-06 04:00:00	3.05	23.14	
86	2025-01-05 08:00:00	3.33	24.88	438
41	2025-01-03 23:00:00	3.65	26.75	742
45	2025-01-03 11:00:00	3.49	27.02	960
8	2025-01-11 04:00:00	3.08	26.26	654
